StorageUnit,name,carrier,bus,p_nom,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,p_min_pu,build_year,control,type,p_nom_extendable,p_nom_min,p_nom_max,p_max_pu,p_set,q_set,sign,marginal_cost,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
52 hydro,Kymmen,PHS,6630,122.08,177831.093925293,,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,56.9769013855851,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,122.08
111 hydro,Letten 2,PHS,6630,78.48,177831.093925293,2003.33333333333,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,36.6280080335904,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,78.48
332 hydro,Tevla 2,PHS,7061,73.904,177831.093925293,2054.20967741935,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,51.9020598835687,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,73.904
373 hydro,Stolsdal,PHS,6694,24.84,177831.093925293,30.9176470588235,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,18.4637988836736,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,24.84
411 hydro,Jukla 2,PHS,6675,37.8,177831.093925293,3507.42857142857,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,28.0970852577641,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,37.8
452 hydro,Brattingfoss,PHS,6812,15.943,177831.093925293,2480.0,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,11.1966137248828,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,15.943
509 hydro,Herva 5,PHS,6666,33.99,177831.093925293,4278.9,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,23.7359957635179,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,33.99
571 hydro,Nygard 5,PHS,6651,83.43,177831.093925293,1714.55714285714,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,58.2610805104531,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,83.43
575 hydro,Oljusjoen 2,PHS,6667,51.5,177831.093925293,1487.64,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,35.9636299447241,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,51.5
0 hydro,Bastusel,hydro,6929,111.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.7638199456449,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,111.0
1 hydro,Gallejaur,hydro,6932,220.42,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,144.555345077275,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,220.42
2 hydro,Harspranget,hydro,7003,854.9,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,560.658581374477,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,854.9
3 hydro,Letsi,hydro,6930,501.61,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,328.964733890807,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,501.61
4 hydro,Ligga 2,hydro,7003,353.29,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,231.693847483669,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,353.29
5 hydro,Messaure,hydro,7005,465.56,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,305.322504555739,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,465.56
6 hydro,Porjus,hydro,7002,453.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,297.216597355144,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,453.2
7 hydro,Porsi 2,hydro,6930,283.25,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,185.760373346965,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,283.25
8 hydro,Ritsem,hydro,7062,329.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,216.157525349196,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,329.6
9 hydro,Seitevare,hydro,7001,231.75,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,151.985760011153,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,231.75
10 hydro,Stalon,hydro,6953,147.63,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,99.4358805277077,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,147.63
11 hydro,Stornorrfors,hydro,6809,644.91,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,434.377793884197,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,644.91
12 hydro,Trangslet,hydro,6825,366.3,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,246.720605820628,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,366.3
13 hydro,Vietas,hydro,7000,334.75,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,219.534986682777,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,334.75
15 hydro,Alvkarleby,hydro,6588,272.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,127.180583449967,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,272.5
16 hydro,Bergeforsen,hydro,6807,177.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,119.622111913032,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,177.6
17 hydro,Forsmo 2,hydro,6800,172.05,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,115.88392091575,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,172.05
18 hydro,Hojum,hydro,6306,374.96,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,175.000482827154,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,374.96
19 hydro,Holjes,hydro,6823,149.85,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,100.931156926621,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,149.85
20 hydro,Vargfors 2,hydro,6932,134.93,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,88.489486939827,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,134.93
21 hydro,Kilforsen,hydro,6833,305.25,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,205.600504850523,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,305.25
22 hydro,Krangede,hydro,6837,277.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,186.909549864112,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,277.5
23 hydro,Laxede 3,hydro,6930,208.06,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,136.44943787668,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,208.06
24 hydro,Midskog,hydro,6827,172.05,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,115.88392091575,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,172.05
25 hydro,Namforsen,hydro,6928,125.43,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,84.4831165385787,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,125.43
26 hydro,Akkats 3,hydro,7003,164.8,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,108.078762674598,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,164.8
27 hydro,Lasele,hydro,6795,174.27,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,117.379197314662,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,174.27
30 hydro,Holleforsen,hydro,6841,155.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,104.669347923903,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,155.4
32 hydro,Torpshammar,hydro,6852,122.1,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,82.2402019402094,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,122.1
33 hydro,Stadsforsen 2,hydro,6841,146.52,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,98.6882423282512,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,146.52
34 hydro,Tuggen 2,hydro,6929,116.55,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,78.5020109429271,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,116.55
35 hydro,Sveg,hydro,6846,39.4509554140127,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.5721092545667,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,39.4509554140127
36 hydro,Vittjarv,hydro,6931,25.8953379175565,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.9826218517603,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,25.8953379175565
38 hydro,Nas,hydro,6636,46.5367515923565,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,21.7195274105764,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,46.5367515923565
40 hydro,Langbjorn,hydro,6831,110.292993630573,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.2876172708318,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,110.292993630573
41 hydro,Boden 2,hydro,6931,67.327878585647,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,44.154816814577,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,67.327878585647
42 hydro,Ajaure,hydro,6946,83.25,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,56.0728649592337,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,83.25
44 hydro,Asele 2,hydro,6928,29.97,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.1862313853241,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,29.97
45 hydro,Naverede 2,hydro,6827,71.04,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,47.8488447652127,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,71.04
46 hydro,Matfors 2,hydro,6808,23.31,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.7004021885854,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,23.31
47 hydro,Lottefors 2,hydro,6633,15.2736,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.2875016245207,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,15.2736
48 hydro,Leringsforsen 2,hydro,6852,9.99,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,6.72874379510804,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,9.99
49 hydro,Langed 2,hydro,6306,11.881,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,5.54507343841855,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,11.881
50 hydro,Landafors 3,hydro,6633,15.632301062079,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.529103981454,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,15.632301062079
53 hydro,Karsefors,hydro,6335,126.856,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,44.6035273269388,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,1,126.856
54 hydro,Juktan,hydro,6924,57.72,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.8771863717353,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,57.72
55 hydro,Hermansboda,hydro,6849,13.32,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.97165839347739,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,13.32
56 hydro,Hammarforsens,hydro,6840,94.35,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,63.5492469537982,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,94.35
57 hydro,Halvfari,hydro,6824,26.64,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,17.9433167869548,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,26.64
58 hydro,Grundfors,hydro,6925,111.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.7638199456449,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,111.0
59 hydro,Gideabacka,hydro,6803,15.54,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.4669347923903,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,15.54
60 hydro,Gardiken Gardikfors 2,hydro,6946,66.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,44.8582919673869,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,66.6
61 hydro,Gammelange,hydro,6836,86.58,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,58.315779557603,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,86.58
62 hydro,Kvarnsveden,hydro,6632,99.4948757955147,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,46.436023317268,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,99.4948757955147
64 hydro,Bullerforsen 2,hydro,6632,36.3866974337881,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.9823170988865,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,36.3866974337881
65 hydro,Blybergs Kraftverk 2,hydro,6846,16.65,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.2145729918467,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,16.65
66 hydro,Bjurfors Nedre Krv,hydro,6635,261.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,122.093360111968,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,261.6
67 hydro,Batfors 3,hydro,6932,43.26,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,28.3706752020819,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,43.26
68 hydro,Noppikoski 3,hydro,6846,11.1,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.47638199456449,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,11.1
69 hydro,Parki 2,hydro,7001,20.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,13.5098453343247,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,20.6
71 hydro,Pengfors Krv 3,hydro,6809,56.61,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.1295481722789,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,56.61
72 hydro,Volgsjofors,hydro,6829,22.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,14.952763989129,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,22.2
73 hydro,Viforsens 3,hydro,6808,11.1,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.47638199456449,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,11.1
74 hydro,Vargon 3,hydro,6306,76.954,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,35.9157967662706,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,76.954
75 hydro,Umluspen 2,hydro,6924,111.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.7638199456449,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,111.0
76 hydro,Svarthalsforsens 3,hydro,6841,88.8,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,59.8110559565159,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,88.8
77 hydro,Stensele 2,hydro,6925,55.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,37.3819099728224,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,55.5
78 hydro,Stenkullafors,hydro,6927,64.38,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,43.363015568474,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,64.38
79 hydro,Spjutmo 4,hydro,6846,38.85,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.1673369809757,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,38.85
80 hydro,Skogaby 2,hydro,6335,50.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,17.756181260724,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,1,50.5
81 hydro,Skedvi 2,hydro,6635,82.84,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.6628973687898,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,82.84
82 hydro,Skallbole,hydro,6806,51.06,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,34.3913571749966,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,51.06
83 hydro,Selsfors 4,hydro,6809,67.71,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,45.6059301668434,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,67.71
84 hydro,Rusfors 3,hydro,6925,49.95,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,33.6437189755402,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,49.95
85 hydro,Sallsjo 2,hydro,6933,164.8,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,108.078762674598,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,164.8
87 hydro,Jarpstrommen,hydro,6819,126.54,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,85.2307547380352,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,126.54
88 hydro,Abelvattnet,hydro,6945,5.106,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,3.43913571749966,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,5.106
89 hydro,Balforsens Krv 3,hydro,6929,8.10563758774469,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,5.45953539779095,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,8.10563758774469
91 hydro,Dabbsjo 2,hydro,6951,28.86,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,19.4385931858677,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,28.86
93 hydro,Edsele,hydro,6839,66.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,44.8582919673869,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,66.6
94 hydro,Faxalven,hydro,6802,197.58,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,133.079599503248,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,197.58
95 hydro,Flasjon,hydro,6631,37.9028098268626,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,17.6899136446735,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,37.9028098268626
96 hydro,Granfors 5,hydro,6809,44.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,29.905527978258,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,44.4
97 hydro,Grundsjoarna 2,hydro,6823,97.68,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,65.7921615521675,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,97.68
98 hydro,Grytfors 4,hydro,6932,38.11,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,24.9932138685008,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,38.11
99 hydro,Hackren,hydro,6822,168.72,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,113.64100631738,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,168.72
