StorageUnit,name,carrier,bus,p_nom,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,p_min_pu,build_year,control,type,p_nom_extendable,p_nom_min,p_nom_max,p_max_pu,p_set,q_set,sign,marginal_cost,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
100 hydro,Hallby,hydro,6792,93.24,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,62.8016087543417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,93.24
101 hydro,Hallby Gulsele,hydro,6794,75.48,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,50.8393975630385,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,75.48
102 hydro,Hallforsens 4,hydro,6929,24.42,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.4480403880419,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,24.42
104 hydro,Jarkvissle,hydro,6851,107.115,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,72.1470862475473,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,107.115
105 hydro,Kattstrupeforsen,hydro,6826,62.16,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,41.8677391695611,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,62.16
106 hydro,Kinna,hydro,6313,6.82250576883529,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,3.18418445604123,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,6.82250576883529
107 hydro,Klippen 3,hydro,6335,109.08,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.3533515231639,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,1,109.08
108 hydro,Krangfors 5,hydro,6932,55.5154457693453,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,36.408013883978,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,55.5154457693453
109 hydro,Langa 3,hydro,6823,173.16,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,116.631559115206,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,173.16
110 hydro,Langstrommen,hydro,6845,44.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,29.905527978258,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,44.4
113 hydro,Lovons Krv 2,hydro,6829,41.07,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,27.6626133798886,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,41.07
115 hydro,Mockfjard 2,hydro,6631,26.16,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,12.2093360111968,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,26.16
116 hydro,Motala,hydro,6341,30.52,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,14.2442253463963,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,30.52
117 hydro,Nissastrom,hydro,6315,24.416,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.395380277117,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,24.416
118 hydro,Norrange 5,hydro,6633,44.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,29.905527978258,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,44.4
119 hydro,Ojeforsen 2,hydro,6849,29.97,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.1862313853241,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,29.97
121 hydro,Prastforsens Krv,hydro,6582,6.54,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,3.0523340027992,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,6.54
123 hydro,Randi 4,hydro,7003,88.58,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,58.0923349375964,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,88.58
124 hydro,Rebnisjaure Rebnis Krv 3,hydro,6924,71.04,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,47.8488447652127,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,71.04
125 hydro,Rengard 6,hydro,6932,37.08,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,24.3177216017845,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,37.08
126 hydro,Sadvajaur Sadva,hydro,6947,34.41,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,23.1767841831499,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,34.41
127 hydro,Sikfors 3,hydro,6933,41.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,27.0196906686495,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,1,41.2
128 hydro,Sils 2,hydro,6826,13.32,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.97165839347739,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,13.32
129 hydro,Skagern Gullspang,hydro,6340,87.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,40.6977867039893,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,87.2
130 hydro,Skymnas 3,hydro,6827,17.316,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.6631559115206,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,17.316
131 hydro,Solleftea 2,hydro,6802,68.82,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,46.3535683662998,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,68.82
132 hydro,Stora Stensjon,hydro,6600,215.82,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,100.727022092374,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,215.82
133 hydro,Storavan Bergnas Krv 4,hydro,6925,8.88,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,5.98110559565159,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,8.88
134 hydro,Svartafors 2,hydro,6341,10.0821474139455,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,4.70551702948316,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,10.0821474139455
135 hydro,Tasan 3,hydro,6630,87.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,40.6977867039893,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,87.2
136 hydro,Trangfors,hydro,6644,159.14,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.2734607347805,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,159.14
137 hydro,Traryd,hydro,6349,58.176,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.4551208123541,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,1,58.176
138 hydro,Turinge 2,hydro,6600,39.24,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,18.3140040167952,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,39.24
139 hydro,Vassinkoski 5,hydro,6846,9.64956855683891,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,6.49944690213208,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,1,9.64956855683891
140 hydro,Yngeredsfors 2,hydro,6315,40.984,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,19.127959750875,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,1,40.984
142 hydro,Tainionkoski 2,hydro,6573,73.36,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,58.4606376939912,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,73.36
156 hydro,Taivalkoski 2,hydro,6910,148.96,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,118.706333027493,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,148.96
159 hydro,Valajaskoski,hydro,6912,113.12,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,90.1454107953146,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,113.12
161 hydro,Pirttikoski,hydro,6914,170.24,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,135.66438060285,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,170.24
163 hydro,Melo,hydro,6547,78.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,62.4770173828913,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,78.4
167 hydro,Pamilo 3,hydro,6903,95.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,75.8649496792251,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,95.2
169 hydro,Porttipahta 4,hydro,6994,39.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,31.2385086914456,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,39.2
172 hydro,Seitakorva,hydro,6916,161.28,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,128.524150044805,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,161.28
178 hydro,Jylhama 2,hydro,6923,61.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,49.0890850865575,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,61.6
183 hydro,Petajaskoski,hydro,7055,203.84,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,162.440245195517,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,203.84
184 hydro,Pyhakoski 3,hydro,6921,166.768,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,132.897541261607,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,166.768
186 hydro,Vanttauskoski,hydro,6913,106.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,84.7902378767811,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,FI,FI,1,106.4
246 hydro,Svartisen,hydro,7006,792.0,177831.093925293,8116.39,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,514.873405501422,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,792.0
247 hydro,Skjomen,hydro,6996,330.0,177831.093925293,1884.96,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,214.530585625593,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,330.0
248 hydro,Kobbelv,hydro,7007,330.0,177831.093925293,7070.04,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,214.530585625593,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,330.0
249 hydro,Alta Krv,hydro,7019,181.5,177831.093925293,389.7,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,117.991822094076,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,181.5
250 hydro,Straumsmo,hydro,7020,143.0,177831.093925293,14.6861538461539,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,92.9632537710901,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,143.0
251 hydro,Ana Sira,hydro,6360,162.0,177831.093925293,114.7,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,120.416079676132,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,162.0
252 hydro,Torpa,hydro,6718,221.4,177831.093925293,1778.33333333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,71.9873260947501,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,221.4
253 hydro,Tyin,hydro,6666,401.7,177831.093925293,2380.35187165775,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,280.516313568848,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,401.7
254 hydro,Tysso,hydro,6680,237.6,177831.093925293,2652.15357142857,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,176.61025019166,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,237.6
255 hydro,Kolsvik,hydro,6939,140.8,177831.093925293,1707.5953125,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,91.5330498669195,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,140.8
256 hydro,Jostedal,hydro,6657,298.7,177831.093925293,4770.77083333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,208.5890536794,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,298.7
257 hydro,Hylen,hydro,6683,172.8,177831.093925293,45.375,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,128.443818321207,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,172.8
258 hydro,Holen,hydro,6705,448.2,177831.093925293,2971.25076923077,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,333.151153770632,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,448.2
259 hydro,Hol,hydro,6670,236.9,177831.093925293,3357.35650406504,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,165.432697745731,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,236.9
260 hydro,Hjartdola,hydro,6725,129.6,177831.093925293,1029.8,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,96.3328637409056,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,129.6
261 hydro,Hemsil,hydro,6715,113.3,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,79.1199858783931,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,113.3
262 hydro,Usta,hydro,6716,191.786,177831.093925293,2516.25,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,133.928557914153,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,191.786
263 hydro,Vemork,hydro,6722,220.32,177831.093925293,5.13333333333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,163.765868359539,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,220.32
264 hydro,Vinje,hydro,6704,333.72,177831.093925293,516.096,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,248.057124132832,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,333.72
265 hydro,Tunnsjodal,hydro,6941,188.32,177831.093925293,40.1818181818182,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,122.425454197005,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,188.32
266 hydro,Tonstad,hydro,6357,1036.8,177831.093925293,76.9165416666667,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,770.662909927245,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,1036.8
267 hydro,Tokke,hydro,6711,475.2,177831.093925293,24.3013953488372,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,353.22050038332,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,475.2
268 hydro,Solhom,hydro,6708,216.0,177831.093925293,848.736,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,160.554772901509,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,216.0
269 hydro,Songa,hydro,6703,146.88,177831.093925293,4000.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,109.177245573026,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,146.88
270 hydro,Sonna 2,hydro,6683,297.0,177831.093925293,202.61113132048,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,220.762812739575,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,297.0
271 hydro,Steinsfoss,hydro,6365,124.2,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,92.3189944183678,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,124.2
272 hydro,Steinsland,hydro,6651,175.1,177831.093925293,288.677647058824,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,122.276341812062,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,175.1
273 hydro,Suldal,hydro,6687,345.924,177831.093925293,255.227878787879,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,257.128468801767,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,345.924
274 hydro,Sundsbarm 2,hydro,6725,118.8,177831.093925293,2343.67567567568,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,88.3051250958301,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,118.8
275 hydro,Sundsfjord 2,hydro,7006,112.2,177831.093925293,2136.3125,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,72.9403991127015,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,112.2
276 hydro,Svelgen,hydro,6647,208.898,177831.093925293,2726.11139240506,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,146.707032170894,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,208.898
277 hydro,Sy Sima,hydro,6668,741.6,177831.093925293,1649.54525806452,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,517.876271204027,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,741.6
278 hydro,Tafjord,hydro,6860,168.37,177831.093925293,1540.71301247772,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,118.244612234743,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,168.37
279 hydro,Tjodan,hydro,6697,122.04,177831.093925293,1776.87272727273,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,90.7134466893528,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,122.04
280 hydro,Tjorhom,hydro,6700,129.6,177831.093925293,2872.37166666667,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,96.3328637409056,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,129.6
281 hydro,Askara 2,hydro,6647,198.17,177831.093925293,2090.57795275591,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,139.172862187795,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,198.17
282 hydro,Aura,hydro,6872,421.67,177831.093925293,280.763793103448,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,296.134736835684,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,421.67
283 hydro,Aurland,hydro,6662,1311.19,177831.093925293,478.995238095238,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,915.634018392676,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,1311.19
284 hydro,Bjolvo,hydro,6655,106.296,177831.093925293,1967.48991935484,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.2289322059106,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,106.296
285 hydro,Blafal,hydro,6677,381.24,177831.093925293,91.3530434782609,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,283.379174171164,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,381.24
286 hydro,Borgund,hydro,6667,218.36,177831.093925293,741.009905660378,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,152.48579096563,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,218.36
287 hydro,Bratsberg,hydro,6867,196.68,177831.093925293,969.98064516129,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,138.126449690143,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,196.68
288 hydro,Brokke,hydro,6710,409.32,177831.093925293,604.557575757576,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,304.25129464836,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,409.32
289 hydro,Dale,hydro,6653,148.32,177831.093925293,7.936,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,103.575254240805,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,148.32
290 hydro,Driva 2,hydro,6872,214.56,177831.093925293,2592.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,150.683399661974,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,214.56
291 hydro,Duge,hydro,6699,216.0,177831.093925293,3885.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,160.554772901509,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,216.0
292 hydro,Evanger,hydro,6654,339.9,177831.093925293,1714.32727272727,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,237.359957635179,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,339.9
293 hydro,Finndola 2,hydro,6711,116.64,177831.093925293,818.211111111111,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,86.699577366815,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,116.64
294 hydro,Grytten Kraftver 2,hydro,6860,213.815,177831.093925293,2484.26202090592,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,150.160193413147,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,213.815
295 hydro,Trollheim 3,hydro,6872,193.7,177831.093925293,1326.24012638231,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,136.033624694837,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,193.7
