StorageUnit,name,carrier,bus,p_nom,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,p_min_pu,build_year,control,type,p_nom_extendable,p_nom_min,p_nom_max,p_max_pu,p_set,q_set,sign,marginal_cost,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
297 hydro,Skjerka 2,hydro,6708,112.32,177831.093925293,1122.40198451113,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,83.4884819087848,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,112.32
298 hydro,Siso,hydro,7008,198.0,177831.093925293,4510.53555555556,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,128.718351375356,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,198.0
299 hydro,Saurdal,hydro,6692,691.2,177831.093925293,4988.925,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,513.77527328483,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,691.2
300 hydro,Roldal,hydro,6685,172.8,177831.093925293,1492.30722891566,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,128.443818321207,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,172.8
301 hydro,Kvilldal 2,hydro,6692,1339.2,177831.093925293,308.852532258064,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,995.439591989357,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,1339.2
302 hydro,Lang Sima 2,hydro,6668,597.4,177831.093925293,1020.68,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,417.1781073588,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,597.4
303 hydro,Leirdola,hydro,6660,118.45,177831.093925293,1519.408,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,82.7163488728655,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,118.45
304 hydro,Lomi 2,hydro,7008,132.0,177831.093925293,5255.11016949153,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,85.8122342502371,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,132.0
305 hydro,Lysebotn 2,hydro,6697,246.24,177831.093925293,2574.12972972973,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,183.032441107721,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,246.24
306 hydro,Mar,hydro,6723,199.8,177831.093925293,2630.04,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,148.513164933896,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,199.8
307 hydro,Matre 2,hydro,6653,154.5,177831.093925293,574.802727272727,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,107.890889834172,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,154.5
308 hydro,Mauranger,hydro,6675,276.48,177831.093925293,684.4092,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,205.510109313932,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,276.48
309 hydro,Myster 3,hydro,6653,113.3,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,79.1199858783931,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,113.3
310 hydro,Naddvik,hydro,6659,115.36,177831.093925293,653.801785714286,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,80.558531076182,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,115.36
311 hydro,Nea,hydro,7061,330.78,177831.093925293,191.954285714286,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,232.303574478876,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,330.78
312 hydro,Nedre Rossaga,hydro,6934,385.0,177831.093925293,31.9742857142857,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,250.285683229858,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,385.0
313 hydro,Nedre Vinstra,hydro,6713,464.4,177831.093925293,107.941233766234,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,150.997805954842,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,464.4
314 hydro,Rendal,hydro,6875,153.9,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,50.039970578058,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,153.9
315 hydro,Rana,hydro,6944,550.0,177831.093925293,4894.8,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,357.550976042654,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,550.0
316 hydro,Oyberget 2,hydro,6666,107.12,177831.093925293,2.03969849246231,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.8043502850262,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,107.12
317 hydro,Ovre Vinstra,hydro,6712,189.0,177831.093925293,3106.69714285714,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,61.4525954467379,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,189.0
318 hydro,Ovre Rossaga 2,hydro,6934,174.9,177831.093925293,4576.95428571429,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,113.701210381564,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,174.9
319 hydro,Oksla 2,hydro,6680,237.6,177831.093925293,2206.5145631068,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,176.61025019166,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,237.6
320 hydro,Nes Oek 2,hydro,6715,267.8,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,187.010875712565,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,267.8
321 hydro,Adamselv,hydro,7010,55.44,177831.093925293,3348.8,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,36.0411383850996,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,55.44
322 hydro,Nore,hydro,6724,212.18,177831.093925293,1084.6511627907,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,148.170155372263,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,212.18
323 hydro,Bardufoss 2,hydro,7020,48.07,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,31.249955306128,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,48.07
324 hydro,Batsvatn 2,hydro,6996,33.0,177831.093925293,3054.33333333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,21.4530585625593,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,33.0
325 hydro,Glomfjord 3,hydro,7006,22.0,177831.093925293,787.1,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,14.3020390417062,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,22.0
326 hydro,Innset 3,hydro,7020,99.0,177831.093925293,4758.43333333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,64.3591756876778,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,99.0
327 hydro,Ylja,hydro,6671,66.95,177831.093925293,5402.42446153846,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,46.7527189281414,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,66.95
328 hydro,Vrangfoss 3,hydro,6725,38.88,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,28.8998591222717,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,38.88
329 hydro,Vrenga 2,hydro,6724,10.815,177831.093925293,1523.2,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.55236228839206,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,10.815
330 hydro,Viulfoss,hydro,6719,16.875,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,5.48683887917303,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,16.875
331 hydro,Tussa,hydro,6857,95.36,177831.093925293,3045.15,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,66.9703998497661,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,95.36
333 hydro,Tinfos 4,hydro,6725,48.06,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,35.7234369705858,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,48.06
334 hydro,Tistedalsfoss,hydro,6629,27.0,177831.093925293,219.555,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.77894220667684,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,27.0
335 hydro,Tjonnefoss,hydro,6372,6.48,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,4.81664318704528,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,6.48
336 hydro,Toklev,hydro,6726,5.184,177831.093925293,1645.3125,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,3.85331454963622,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,5.184
337 hydro,Tosdalen 2,hydro,6939,21.23,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,13.8014676752465,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,21.23
338 hydro,Tosse,hydro,6747,3.605,177831.093925293,264.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,0.0
339 hydro,Tou,hydro,6688,1.188,177831.093925293,247.272727272727,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,0.0
340 hydro,Trengereid 2,hydro,6747,3.605,177831.093925293,749.828571428571,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,0.0
341 hydro,Tryland,hydro,6362,5.832,177831.093925293,949.666666666667,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,4.33497886834075,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,5.832
342 hydro,Tveitereidfoss,hydro,6728,2.808,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,0.0
343 hydro,Tya 3,hydro,7061,47.68,177831.093925293,668.775,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,33.485199924883,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,47.68
344 hydro,Ulset,hydro,6868,52.15,177831.093925293,3054.85714285714,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,36.6244374178408,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,52.15
345 hydro,Ulvik 3,hydro,6668,22.417847,177831.093925293,2354.71028037383,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.6548961876785,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,22.417847
346 hydro,Ulvund 4,hydro,6872,29.055,177831.093925293,92.8205128205128,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.4050437042256,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,29.055
347 hydro,Ustekveikja,hydro,6669,37.595,177831.093925293,78.7558904109589,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.2534498596486,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,37.595
348 hydro,Uvdal 2,hydro,6716,135.48311,177831.093925293,3214.44444444444,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,94.6109598407835,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,135.48311
349 hydro,Vafos 2,hydro,6728,5.2812,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,3.9255641974419,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,5.2812
350 hydro,Valen,hydro,6674,14.04,177831.093925293,400.421052631579,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.4360602385981,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,14.04
351 hydro,Vemundsbotn 4,hydro,6653,46.35,177831.093925293,2362.01777777778,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,32.3672669502517,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,46.35
352 hydro,Vessingfoss 4,hydro,7061,59.6,177831.093925293,1859.375,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,41.8564999061038,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,59.6
353 hydro,Vestfossen,hydro,6732,3.78,177831.093925293,870.821428571429,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,0.0
354 hydro,Vigelandsfoss 2,hydro,6365,28.08,177831.093925293,0.0923076923076923,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.8721204771962,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,28.08
355 hydro,Taraldsvik,hydro,6997,1.65,177831.093925293,6460.4,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,0.0
356 hydro,Svorkmo,hydro,6865,81.95,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,57.5526873708927,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,81.95
357 hydro,Svorka 5,hydro,6872,32.78,177831.093925293,330.681818181818,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,23.0210749483571,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,32.78
358 hydro,Sokna 2,hydro,6868,37.25,177831.093925293,12.0666666666667,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.1603124413149,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,37.25
359 hydro,Skjefstadfoss,hydro,6721,32.13,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.4469412259454,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,32.13
360 hydro,Skogfoss 2,hydro,7010,52.8,177831.093925293,2795.83333333333,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,34.3248937000948,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,52.8
361 hydro,Skogheim 3,hydro,6647,11.473,177831.093925293,2030.77922077922,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.05737623192498,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,11.473
362 hydro,Skollenborg 2,hydro,6732,130.95,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,42.5778697023827,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,130.95
363 hydro,Skoltefoss 3,hydro,6728,26.9568,177831.093925293,8.625,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.0372356581084,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,26.9568
364 hydro,Skulafossen 2,hydro,6655,4.635,177831.093925293,572.711111111111,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,0.0
365 hydro,Slind,hydro,6870,29.8,177831.093925293,918.03,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.9282499530519,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,29.8
366 hydro,Slunkajavrre 2,hydro,7007,23.1,177831.093925293,2359.7619047619,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.0171409937915,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,23.1
367 hydro,Smadola,hydro,6874,22.499,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.8008287145542,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,22.499
368 hydro,Smavatna 2,hydro,7019,20.68,177831.093925293,1577.87234042553,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,13.4439166992038,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,20.68
369 hydro,Smeland 3,hydro,6708,25.9281,177831.093925293,13.4166666666667,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,19.2725935521649,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,25.9281
370 hydro,Soa 2,hydro,6865,55.13,177831.093925293,1131.75675675676,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.717262413146,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,55.13
371 hydro,Sorfjord 3,hydro,6996,86.9,177831.093925293,1634.96,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,56.4930542147394,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,86.9
372 hydro,Stakaldefoss 4,hydro,6647,14.9,177831.093925293,445.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.4641249765259,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,14.9
374 hydro,Storaselva 2,hydro,6941,28.05,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,18.2350997781754,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,28.05
375 hydro,Stordal 2,hydro,6651,27.5525,177831.093925293,810.276923076923,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,19.2405420204274,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,27.5525
376 hydro,Storlivatn 3,hydro,6683,51.84,177831.093925293,1179.425,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.5331454963622,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,51.84
377 hydro,Strandfossen 2,hydro,6721,36.531,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.8779088056338,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,36.531
378 hydro,Stuvane,hydro,6665,39.14,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,27.3323587579903,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,39.14
379 hydro,Svandalsflona,hydro,6686,21.6,177831.093925293,705.6,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.0554772901509,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,21.6
380 hydro,Svartelva 2,hydro,6867,23.095,177831.093925293,1241.29032258065,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.2193937136152,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,23.095
381 hydro,Svean 3,hydro,6868,40.23,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,28.2531374366201,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,40.23
382 hydro,Svelgfoss 5,hydro,6725,99.36,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,73.8551955346943,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,99.36
383 hydro,Skjak 3,hydro,6666,32.96,177831.093925293,2975.625,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,23.0167231646234,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,32.96
384 hydro,Skibotn 3,hydro,7019,77.0,177831.093925293,2186.08,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,50.0571366459716,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,77.0
385 hydro,Klosterfoss 2,hydro,6726,11.34,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.42912557732924,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,11.34
386 hydro,Kongsvinger,hydro,6626,57.645,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,18.7430416112551,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,57.645
387 hydro,Kurasfoss 5,hydro,7061,15.794,177831.093925293,2170.28301886792,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.0919724751175,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,1,15.794
388 hydro,Kvaenangsbotn 4,hydro,7019,60.5,177831.093925293,323.658181818182,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,39.330607364692,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,60.5
389 hydro,Kvanndal 2,hydro,6687,43.2,177831.093925293,3589.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,32.1109545803019,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,43.2
390 hydro,Kjosnesfjorden,hydro,6649,86.52,177831.093925293,737.331428571429,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,60.4188983071365,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,86.52
391 hydro,Kjensvatn 2,hydro,6944,15.4,177831.093925293,3969.85714285714,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.0114273291943,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_4,1,15.4
392 hydro,Kjela,hydro,6702,66.96,177831.093925293,3494.59516129032,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,49.7719795994679,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,1,66.96
393 hydro,Kistefoss 2,hydro,6719,7.559865,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,2.45805992315848,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_1,1,7.559865
394 hydro,Hol Urunda 3,hydro,6716,109.4375,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,76.4227136325387,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,109.4375
395 hydro,Gjedrem Holmen 2,hydro,6649,0.2884,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,0.0
396 hydro,Holsbru 4,hydro,6666,50.367,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,35.1724300859402,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,1,50.367
